"Sl_No","Transmission_Type","Ownership","Fuel_Used","km_driven","Ex_Showroom_Price","On_road_Price","selling_price","Place_of_Origin","Complete_Info","Age","MRP"
"3460",""" Manual""","""2nd Owner""",""" Diesel""","79409","","817000.0","597699",""" Noida""",""" 2016 Maruti Vitara Brezza VDI Manual""","6","817000"
"3461",""" Manual""","""1st Owner""",""" Diesel""","57582","","970000.0","699699",""" Noida""",""" 2016 Maruti Vitara Brezza ZDI PLUS Manual""","6","970000"
"3462",""" Manual""","""1st Owner""",""" Diesel""","119092","615000","","297199",""" Noida""",""" 2013 Toyota Etios Liva GD Manual""","9","738000"
"3463",""" Manual""","""1st Owner""",""" Diesel""","32925","560000","","327599",""" Noida""",""" 2013 Hyundai i20 ERA 1.4 CRDI Manual""","9","672000"
"3464",""" Manual""","""1st Owner""",""" Diesel""","46960","1067000","","785199",""" Noida""",""" 2017 Ford Ecosport 1.5 TDCI TITANIUM PLUS Manual""","5","1280400"
"3465",""" Manual""","""1st Owner""",""" Diesel""","73865","","992000.0","599699",""" Noida""",""" 2016 Maruti S Cross ZETA 1.3 Manual""","6","992000"
"3466",""" Manual""","""1st Owner""",""" Diesel""","38144","","817000.0","692399",""" Noida""",""" 2016 Maruti Vitara Brezza VDI Manual""","6","817000"
"3467",""" Manual""","""2nd Owner""",""" Diesel""","67111","","791000.0","680299",""" Noida""",""" 2017 Maruti Vitara Brezza VDI OPT Manual""","5","791000"
"3468",""" Automatic""","""2nd Owner""",""" Diesel""","82670","","6007000.0","1505599",""" Noida""",""" 2013 BMW 5 Series 520D LUXURY LINE Automatic""","9","6007000"
"3469",""" Automatic""","""1st Owner""",""" Diesel""","53334","","3927000.0","1245499",""" Noida""",""" 2013 Mercedes Benz E Class E 220 CDI ELEGANCE Automatic""","9","3927000"
"3470",""" Manual""","""1st Owner""",""" Diesel""","23952","","490000.0","343099",""" Noida""",""" 2013 Maruti Swift VDI Manual""","9","490000"
"3471",""" Manual""","""1st Owner""",""" Diesel""","55327","","871000.0","738799",""" Noida""",""" 2017 Maruti Vitara Brezza ZDI Manual""","5","871000"
"3472",""" Manual""","""1st Owner""",""" Diesel""","95302","750000","","378899",""" Noida""",""" 2015 Ford Figo Aspire 1.5 AMBIENTE DIESEL Manual""","7","900000"
"3473",""" Manual""","""1st Owner""",""" Diesel""","97106","1053000","","387899",""" Noida""",""" 2013 Renault Duster 85 PS RXL OPT Manual""","9","1263600"
"3474",""" Manual""","""1st Owner""",""" Diesel""","54894","","542000.0","298299",""" Noida""",""" 2014 Maruti Ritz VDI Manual""","8","542000"
"3475",""" Manual""","""1st Owner""",""" Diesel""","24700","","490000.0","386199",""" Noida""",""" 2013 Maruti Swift ZDI Manual""","9","490000"
"3476",""" Manual""","""1st Owner""",""" Diesel""","59082","","791000.0","731799",""" Noida""",""" 2017 Maruti Vitara Brezza VDI OPT Manual""","5","791000"
"3477",""" Manual""","""1st Owner""",""" Diesel""","84717","1046000","","414499",""" Noida""",""" 2014 Renault Duster 85 PS RXL OPT Manual""","8","1255200"
"3478",""" Manual""","""2nd Owner""",""" Diesel""","76165","","830000.0","521399",""" Noida""",""" 2015 Maruti Baleno ALPHA DDIS 190 Manual""","7","830000"
"3479",""" Manual""","""1st Owner""",""" Diesel""","122636","","883000.0","498999",""" Noida""",""" 2015 Maruti Ciaz VDI (O) SHVS HYBIRD Manual""","7","883000"
"3480",""" Manual""","""2nd Owner""",""" Diesel""","75539","799000","","538499",""" Noida""",""" 2017 Ford Ecosport 1.5 AMBIENTE TDCI Manual""","5","958800"
"3481",""" Manual""","""1st Owner""",""" Diesel""","44409","","871000.0","706099",""" Noida""",""" 2016 Maruti Vitara Brezza ZDI Manual""","6","871000"
"3482",""" Manual""","""1st Owner""",""" Petrol""","32482","","565000.0","397199",""" Noida""",""" 2013 Maruti Swift Dzire VXI 1.2 BS IV Manual""","9","565000"
"3483",""" Manual""","""2nd Owner""",""" Diesel""","41765","","653000.0","491899",""" Noida""",""" 2017 Maruti Swift VDI Manual""","5","653000"
"3484",""" Manual""","""1st Owner""",""" Diesel""","108210","","929000.0","610899",""" Noida""",""" 2017 Maruti Ciaz VDI+ SHVS Manual""","5","929000"
"3485",""" Manual""","""1st Owner""",""" Diesel""","80189","","542000.0","351699",""" Noida""",""" 2014 Maruti Ritz VDI Manual""","8","542000"
"3486",""" Automatic""","""1st Owner""",""" Diesel""","75620","","3049000.0","1226199",""" Noida""",""" 2013 Toyota Fortuner 3.0 AT 4X2 Automatic""","9","3049000"
"3487",""" Manual""","""1st Owner""",""" Diesel""","63927","","681000.0","506599",""" Noida""",""" 2016 Maruti Baleno DELTA DDIS 190 Manual""","6","681000"
"3488",""" Manual""","""1st Owner""",""" Diesel""","49273","","758000.0","528899",""" Noida""",""" 2013 Maruti Ertiga VDI ABS Manual""","9","758000"
"3489",""" Manual""","""1st Owner""",""" Diesel""","53567","","726000.0","611799",""" Noida""",""" 2017 Maruti Vitara Brezza LDI Manual""","5","726000"
"3490",""" Manual""","""2nd Owner""",""" Diesel""","43375","957000","","754799",""" Noida""",""" 2018 Ford Ecosport 1.5TITANIUM TDCI Manual""","4","1148400"
"3491",""" Manual""","""1st Owner""",""" Diesel""","62859","","791000.0","651699",""" Noida""",""" 2016 Maruti Vitara Brezza VDI OPT Manual""","6","791000"
"3492",""" Automatic""","""2nd Owner""",""" Diesel""","27955","","942000.0","879499",""" Noida""",""" 2019 Maruti Vitara Brezza ZDI AMT Automatic""","3","942000"
"3493",""" Manual""","""1st Owner""",""" Diesel""","65090","872000","","470599",""" Noida""",""" 2014 Renault Duster 85 PS RXE DIESEL ADVENTURE Manual""","8","1046400"
"3494",""" Manual""","""1st Owner""",""" Diesel""","66837","","794000.0","699199",""" Noida""",""" 2018 Maruti Vitara Brezza VDI OPT Manual""","4","794000"
"3495",""" Manual""","""1st Owner""",""" Diesel""","42160","","817000.0","696999",""" Noida""",""" 2016 Maruti Vitara Brezza VDI Manual""","6","817000"
"3496",""" Manual""","""1st Owner""",""" Diesel""","47065","","548000.0","568099",""" Noida""",""" 2017 Maruti Swift VDI ABS Manual""","5","548000"
"3497",""" Manual""","""2nd Owner""",""" Diesel""","91458","","1270000.0","822599",""" Noida""",""" 2017 Maruti S Cross ALPHA SHVS Manual""","5","1270000"
"3498",""" Manual""","""1st Owner""",""" Diesel""","161023","","758000.0","465899",""" Noida""",""" 2013 Maruti Ertiga VDI ABS Manual""","9","758000"
"3499",""" Automatic""","""1st Owner""",""" Diesel""","197865","","3049000.0","1150199",""" Noida""",""" 2013 Toyota Fortuner 3.0 AT 4X2 Automatic""","9","3049000"
"3500",""" Manual""","""1st Owner""",""" Diesel""","46790","","511000.0","390899",""" Noida""",""" 2015 Maruti Swift LDI BS IV Manual""","7","511000"
"3501",""" Manual""","""1st Owner""",""" Diesel""","102593","669000","","389799",""" Noida""",""" 2014 Ford Ecosport 1.5 TREND TDCI Manual""","8","802800"
"3502",""" Manual""","""1st Owner""",""" Diesel""","35898","957000","","770499",""" Noida""",""" 2018 Ford Ecosport 1.5TITANIUM TDCI Manual""","4","1148400"
"3503",""" Manual""","""1st Owner""",""" Diesel""","72145","","970000.0","707399",""" Noida""",""" 2016 Maruti Vitara Brezza ZDI PLUS Manual""","6","970000"
"3504",""" Manual""","""1st Owner""",""" Petrol""","33608","","394000.0","371999",""" Noida""",""" 2019 Maruti Alto K10 VXI Manual""","3","394000"
"3505",""" Manual""","""1st Owner""",""" Diesel""","65905","","791000.0","643799",""" Noida""",""" 2016 Maruti Vitara Brezza VDI OPT Manual""","6","791000"
"3506",""" Manual""","""1st Owner""",""" Diesel""","57235","","817000.0","651199",""" Noida""",""" 2016 Maruti Vitara Brezza VDI Manual""","6","817000"
"3507",""" Manual""","""1st Owner""",""" Petrol""","44809","","301000.0","203099",""" Noida""",""" 2009 Maruti Zen Estilo VXI Manual""","13","301000"
"3508",""" Manual""","""1st Owner""",""" Diesel""","43454","","778000.0","693899",""" Noida""",""" 2017 Maruti Vitara Brezza VDI Manual""","5","778000"
"3509",""" Manual""","""1st Owner""",""" Diesel""","39381","","490000.0","390799",""" Noida""",""" 2014 Maruti Swift VDI Manual""","8","490000"
"3510",""" Manual""","""2nd Owner""",""" Diesel""","96675","","1270000.0","777099",""" Noida""",""" 2017 Maruti S Cross ALPHA SHVS Manual""","5","1270000"
"3511",""" Manual""","""2nd Owner""",""" Diesel""","117699","","2933000.0","1143599",""" Noida""",""" 2013 Toyota Fortuner 3.0 MT 4X2 Manual""","9","2933000"
"3512",""" Manual""","""1st Owner""",""" Diesel""","79521","669000","","466199",""" Noida""",""" 2015 Ford Ecosport 1.5 TREND TDCI Manual""","7","802800"
"3513",""" Manual""","""1st Owner""",""" Diesel""","25744","","759000.0","470199",""" Noida""",""" 2014 Maruti Swift Dzire ZDI Manual""","8","759000"
"3514",""" Manual""","""1st Owner""",""" Diesel""","44171","","620000.0","388299",""" Noida""",""" 2015 Maruti Swift LDI O Manual""","7","620000"
"3515",""" Manual""","""1st Owner""",""" Diesel""","57003","1126000","","495599",""" Noida""",""" 2015 Nissan Terrano XL OPT 85 PS Manual""","7","1351200"
"3516",""" Manual""","""1st Owner""",""" Diesel""","55639","","681000.0","541199",""" Noida""",""" 2016 Maruti Baleno DELTA DDIS 190 Manual""","6","681000"
"3517",""" Manual""","""1st Owner""",""" Diesel""","77604","","2933000.0","1168899",""" Noida""",""" 2013 Toyota Fortuner 3.0 MT 4X2 Manual""","9","2933000"
"3518",""" Manual""","""1st Owner""",""" Diesel""","86466","","929000.0","573799",""" Noida""",""" 2016 Ford Ecosport 1.5TITANIUM TDCI Manual""","6","929000"
"3519",""" Manual""","""1st Owner""",""" Diesel""","100433","","2933000.0","1181199",""" Noida""",""" 2013 Toyota Fortuner 3.0 MT 4X2 Manual""","9","2933000"
"3520",""" Manual""","""1st Owner""",""" Diesel""","77213","","465000.0","386799",""" Noida""",""" 2015 Maruti Ritz VDI Manual""","7","465000"
"3521",""" Manual""","""1st Owner""",""" Diesel""","66066","","791000.0","681599",""" Noida""",""" 2017 Maruti Vitara Brezza VDI OPT Manual""","5","791000"
"3522",""" Manual""","""1st Owner""",""" Diesel""","38501","669000","","446399",""" Noida""",""" 2014 Ford Ecosport 1.5 TREND TDCI Manual""","8","802800"
"3523",""" Manual""","""1st Owner""",""" Diesel""","60014","","791000.0","603099",""" Noida""",""" 2016 Maruti Vitara Brezza VDI OPT Manual""","6","791000"
"3524",""" Manual""","""1st Owner""",""" Diesel""","81987","","871000.0","686299",""" Noida""",""" 2017 Maruti Vitara Brezza ZDI Manual""","5","871000"
"3525",""" Manual""","""1st Owner""",""" Diesel""","62296","","791000.0","679699",""" Noida""",""" 2017 Maruti Vitara Brezza VDI OPT Manual""","5","791000"
"3526",""" Manual""","""2nd Owner""",""" Diesel""","51966","","600000.0","461299",""" Noida""",""" 2017 Maruti Swift Dzire LDI BS IV Manual""","5","600000"
"3527",""" Manual""","""1st Owner""",""" Diesel""","82799","","970000.0","749099",""" Noida""",""" 2017 Maruti Vitara Brezza ZDI PLUS Manual""","5","970000"
"3528",""" Manual""","""1st Owner""",""" Diesel""","70807","","490000.0","390299",""" Noida""",""" 2013 Maruti Swift ZDI Manual""","9","490000"
"3529",""" Manual""","""1st Owner""",""" Diesel""","69864","","548000.0","432499",""" Noida""",""" 2015 Maruti Swift VDI ABS Manual""","7","548000"
"3530",""" Manual""","""1st Owner""",""" Diesel""","49562","","511000.0","389999",""" Noida""",""" 2015 Maruti Swift LDI BS IV Manual""","7","511000"
"3531",""" Manual""","""1st Owner""",""" Diesel""","50070","995000","","503899",""" Noida""",""" 2014 Ford Ecosport 1.5 TITANIUMTDCI OPT Manual""","8","1194000"
"3532",""" Manual""","""1st Owner""",""" Diesel""","45298","","511000.0","399099",""" Noida""",""" 2015 Maruti Swift LDI BS IV Manual""","7","511000"
"3533",""" Manual""","""1st Owner""",""" Diesel""","64017","1376000","","597699",""" Noida""",""" 2013 Toyota Innova 2.5 GX 7 STR BS IV Manual""","9","1651200"
"3534",""" Manual""","""1st Owner""",""" Diesel""","28321","","548000.0","457399",""" Noida""",""" 2015 Maruti Swift VDI ABS Manual""","7","548000"
"3535",""" Manual""","""2nd Owner""",""" Diesel""","81167","947000","","424699",""" Noida""",""" 2013 Ford Ecosport 1.5 TITANIUMTDCI OPT Manual""","9","1136400"
"3536",""" Manual""","""1st Owner""",""" Diesel""","93758","","1805000.0","788399",""" Noida""",""" 2014 Toyota Innova 2.5 VX 7 STR BS IV Manual""","8","1805000"
"3537",""" Manual""","""1st Owner""",""" Diesel""","85698","","929000.0","631299",""" Noida""",""" 2017 Ford Ecosport 1.5TITANIUM TDCI Manual""","5","929000"
"3538",""" Manual""","""1st Owner""",""" Diesel""","77849","","929000.0","493299",""" Noida""",""" 2015 Ford Ecosport 1.5TITANIUM TDCI Manual""","7","929000"
"3539",""" Manual""","""1st Owner""",""" Diesel""","72539","","871000.0","658799",""" Noida""",""" 2016 Maruti Vitara Brezza ZDI Manual""","6","871000"
"3540",""" Manual""","""2nd Owner""",""" Diesel""","53692","","692000.0","488699",""" Noida""",""" 2015 Maruti Swift ZDI Manual""","7","692000"
"3541",""" Manual""","""1st Owner""",""" Diesel""","151830","","970000.0","613199",""" Noida""",""" 2016 Maruti Vitara Brezza ZDI PLUS Manual""","6","970000"
"3542",""" Manual""","""1st Owner""",""" Diesel""","70240","","823000.0","480499",""" Noida""",""" 2015 Maruti Baleno ZETA DDIS 190 Manual""","7","823000"
"3543",""" Manual""","""2nd Owner""",""" Diesel""","73665","","791000.0","578799",""" Noida""",""" 2016 Maruti Vitara Brezza VDI OPT Manual""","6","791000"
"3544",""" Manual""","""1st Owner""",""" Diesel""","56499","","548000.0","518099",""" Noida""",""" 2017 Maruti Swift VDI ABS Manual""","5","548000"
"3545",""" Manual""","""2nd Owner""",""" Diesel""","61862","","548000.0","405799",""" Noida""",""" 2015 Maruti Swift VDI ABS Manual""","7","548000"
"3546",""" Manual""","""1st Owner""",""" Diesel""","89391","669000","","430399",""" Noida""",""" 2014 Ford Ecosport 1.5 TREND TDCI Manual""","8","802800"
"3547",""" Manual""","""1st Owner""",""" Diesel""","76136","947000","","442699",""" Noida""",""" 2013 Ford Ecosport 1.5 TITANIUMTDCI OPT Manual""","9","1136400"
"3548",""" Manual""","""1st Owner""",""" Diesel""","38371","","490000.0","351499",""" Noida""",""" 2014 Maruti Swift VDI Manual""","8","490000"
"3549",""" Manual""","""1st Owner""",""" Diesel""","84028","","791000.0","626199",""" Noida""",""" 2017 Maruti Vitara Brezza VDI OPT Manual""","5","791000"
"3550",""" Manual""","""2nd Owner""",""" Diesel""","95490","","829000.0","475099",""" Noida""",""" 2014 Maruti Ertiga ZDI Manual""","8","829000"
"3551",""" Manual""","""1st Owner""",""" Diesel""","39364","","490000.0","490199",""" Noida""",""" 2016 Maruti Swift VDI OPT Manual""","6","490000"
"3552",""" Manual""","""1st Owner""",""" Diesel""","51904","1126000","","482099",""" Noida""",""" 2014 Nissan Terrano XL 85 PS DEISEL Manual""","8","1351200"
"3553",""" Manual""","""1st Owner""",""" Diesel""","56690","","548000.0","439099",""" Noida""",""" 2015 Maruti Swift VDI ABS Manual""","7","548000"
"3554",""" Manual""","""1st Owner""",""" Diesel""","45784","","490000.0","393399",""" Noida""",""" 2014 Maruti Swift VDI Manual""","8","490000"
"3555",""" Manual""","""1st Owner""",""" Diesel""","78344","799000","799000.0","431299",""" Noida""",""" 2014 Ford Ecosport 1.5TITANIUM TDCI Manual""","8","799000"
"3556",""" Manual""","""2nd Owner""",""" Diesel""","79688","","722000.0","501899",""" Noida""",""" 2016 Maruti Swift Dzire VDI ABS Manual""","6","722000"
"3557",""" Manual""","""1st Owner""",""" Diesel""","54880","","871000.0","649099",""" Noida""",""" 2016 Maruti Vitara Brezza ZDI Manual""","6","871000"
"3558",""" Manual""","""1st Owner""",""" Diesel""","85155","","929000.0","634499",""" Noida""",""" 2017 Ford Ecosport 1.5TITANIUM TDCI Manual""","5","929000"
"3559",""" Manual""","""1st Owner""",""" Diesel""","63631","","770000.0","462899",""" Noida""",""" 2015 Maruti Swift Dzire VDI BS IV Manual""","7","770000"
"3560",""" Manual""","""1st Owner""",""" Diesel""","63661","","490000.0","369899",""" Noida""",""" 2014 Maruti Swift VDI Manual""","8","490000"
"3561",""" Manual""","""2nd Owner""",""" Diesel""","82101","957000","","370199",""" Noida""",""" 2013 Ford Ecosport 1.5TITANIUM TDCI Manual""","9","1148400"
"3562",""" Manual""","""1st Owner""",""" Diesel""","50020","","548000.0","458599",""" Noida""",""" 2015 Maruti Swift VDI ABS Manual""","7","548000"
"3563",""" Manual""","""1st Owner""",""" Diesel""","131211","","577000.0","295899",""" Noida""",""" 2013 Maruti Swift Dzire LDI BS IV Manual""","9","577000"
"3564",""" Manual""","""1st Owner""",""" Diesel""","35977","","490000.0","386299",""" Noida""",""" 2014 Maruti Swift VDI ABS Manual""","8","490000"
"3565",""" Manual""","""1st Owner""",""" Diesel""","42154","","490000.0","369099",""" Noida""",""" 2014 Maruti Swift VDI Manual""","8","490000"
"3566",""" Manual""","""1st Owner""",""" Diesel""","33489","","490000.0","380399",""" Noida""",""" 2014 Maruti Swift VDI Manual""","8","490000"
"3567",""" Manual""","""1st Owner""",""" Diesel""","45699","","490000.0","329499",""" Noida""",""" 2013 Maruti Swift VDI Manual""","9","490000"
"3568",""" Manual""","""1st Owner""",""" Diesel""","47583","","490000.0","335699",""" Noida""",""" 2013 Maruti Swift VDI Manual""","9","490000"
"3569",""" Manual""","""1st Owner""",""" Diesel""","123138","","548000.0","372899",""" Noida""",""" 2015 Maruti Swift VDI ABS Manual""","7","548000"
"3570",""" Manual""","""1st Owner""",""" Diesel""","51483","","722000.0","457699",""" Noida""",""" 2015 Maruti Swift Dzire VDI ABS Manual""","7","722000"
"3571",""" Manual""","""1st Owner""",""" Diesel""","75826","","600000.0","392799",""" Noida""",""" 2015 Maruti Swift Dzire LDI BS IV Manual""","7","600000"
"3572",""" Manual""","""1st Owner""",""" Diesel""","44096","","490000.0","347199",""" Noida""",""" 2013 Maruti Swift VDI Manual""","9","490000"
"3573",""" Manual""","""2nd Owner""",""" Diesel""","47127","669000","","464499",""" Noida""",""" 2015 Ford Ecosport 1.5 TREND TDCI Manual""","7","802800"
"3574",""" Manual""","""1st Owner""",""" Diesel""","30766","","653000.0","440299",""" Noida""",""" 2015 Maruti Swift VDI Manual""","7","653000"
"3575",""" Manual""","""1st Owner""",""" Diesel""","86812","","548000.0","436699",""" Noida""",""" 2015 Maruti Swift VDI ABS Manual""","7","548000"
"3576",""" Manual""","""2nd Owner""",""" Diesel""","85734","","929000.0","464699",""" Noida""",""" 2015 Ford Ecosport 1.5TITANIUM TDCI Manual""","7","929000"
"3577",""" Manual""","""1st Owner""",""" Diesel""","109227","","620000.0","304299",""" Noida""",""" 2012 Maruti Swift VDI Manual""","10","620000"
"3578",""" Manual""","""1st Owner""",""" Diesel""","107106","","490000.0","335799",""" Noida""",""" 2014 Maruti Swift VDI Manual""","8","490000"
"3579",""" Manual""","""1st Owner""",""" Diesel""","68967","","490000.0","327499",""" Noida""",""" 2013 Maruti Swift VDI Manual""","9","490000"
"3580",""" Manual""","""1st Owner""",""" Diesel""","89716","1242000","","454499",""" Noida""",""" 2014 Nissan Terrano XV D THP PREMIUM 110 PS Manual""","8","1490400"
"3581",""" Manual""","""1st Owner""",""" Diesel""","84962","","548000.0","413099",""" Noida""",""" 2015 Maruti Swift VDI ABS Manual""","7","548000"
"3582",""" Manual""","""1st Owner""",""" Diesel""","67242","","490000.0","329799",""" Noida""",""" 2013 Maruti Swift VDI Manual""","9","490000"
"3583",""" Manual""","""1st Owner""",""" Diesel""","65741","","548000.0","440199",""" Noida""",""" 2015 Maruti Swift VDI ABS Manual""","7","548000"
"3584",""" Manual""","""1st Owner""",""" Diesel""","69784","","490000.0","369299",""" Noida""",""" 2014 Maruti Swift VDI Manual""","8","490000"
